 time            time            v(inp)          v(inn)          v(vamp)         v(rxout)       
 4.71000000e-10  4.71000000e-10  9.50000000e-01  8.50000000e-01  1.54069516e+00  9.43223611e-05 
 4.73000000e-10  4.73000000e-10  9.50000000e-01  8.50000000e-01  1.54087974e+00  9.20391767e-05 
 4.75000000e-10  4.75000000e-10  9.50000000e-01  8.50000000e-01  1.54105920e+00  8.98271119e-05 
 4.77000000e-10  4.77000000e-10  9.50000000e-01  8.50000000e-01  1.54123400e+00  8.76675687e-05 
 4.79000000e-10  4.79000000e-10  9.50000000e-01  8.50000000e-01  1.54140395e+00  8.55754299e-05 
 4.81000000e-10  4.81000000e-10  9.50000000e-01  8.50000000e-01  1.54156948e+00  8.35327152e-05 
 4.83000000e-10  4.83000000e-10  9.50000000e-01  8.50000000e-01  1.54173041e+00  8.15538912e-05 
 4.85000000e-10  4.85000000e-10  9.50000000e-01  8.50000000e-01  1.54188716e+00  7.96215801e-05 
 4.87000000e-10  4.87000000e-10  9.50000000e-01  8.50000000e-01  1.54203956e+00  7.77498360e-05 
 4.89000000e-10  4.89000000e-10  9.50000000e-01  8.50000000e-01  1.54218800e+00  7.59218682e-05 
 4.91000000e-10  4.91000000e-10  9.50000000e-01  8.50000000e-01  1.54233231e+00  7.41513226e-05 
 4.93000000e-10  4.93000000e-10  9.50000000e-01  8.50000000e-01  1.54247288e+00  7.24219802e-05 
 4.95000000e-10  4.95000000e-10  9.50000000e-01  8.50000000e-01  1.54260953e+00  7.07470840e-05 
 4.97000000e-10  4.97000000e-10  9.50000000e-01  8.50000000e-01  1.54274264e+00  6.91109716e-05 
 4.99000000e-10  4.99000000e-10  9.50000000e-01  8.50000000e-01  1.54287204e+00  6.75264884e-05 
 5.00000000e-10  5.00000000e-10  9.50000000e-01  8.50000000e-01  1.54293552e+00  6.67455131e-05 
 5.00200000e-10  5.00200000e-10  9.49600000e-01  8.50400000e-01  1.54301298e+00  7.22615113e-05 
 5.00600000e-10  5.00600000e-10  9.48800000e-01  8.51200000e-01  1.54314928e+00  8.11685133e-05 
 5.01400000e-10  5.01400000e-10  9.47200000e-01  8.52800000e-01  1.54335044e+00  9.17260788e-05 
 5.03000000e-10  5.03000000e-10  9.44000000e-01  8.56000000e-01  1.54344541e+00  8.58565825e-05 
 5.05000000e-10  5.05000000e-10  9.40000000e-01  8.60000000e-01  1.54290770e+00  2.86084137e-05 
 5.07000000e-10  5.07000000e-10  9.36000000e-01  8.64000000e-01  1.54156956e+00 -8.23151223e-05 
 5.09000000e-10  5.09000000e-10  9.32000000e-01  8.68000000e-01  1.53937012e+00 -2.41010007e-04 
 5.11000000e-10  5.11000000e-10  9.28000000e-01  8.72000000e-01  1.53627251e+00 -4.39655437e-04 
 5.13000000e-10  5.13000000e-10  9.24000000e-01  8.76000000e-01  1.53224595e+00 -6.73271967e-04 
 5.15000000e-10  5.15000000e-10  9.20000000e-01  8.80000000e-01  1.52727254e+00 -9.36944223e-04 
 5.17000000e-10  5.17000000e-10  9.16000000e-01  8.84000000e-01  1.52133509e+00 -1.22739950e-03 
 5.19000000e-10  5.19000000e-10  9.12000000e-01  8.88000000e-01  1.51442627e+00 -1.54143695e-03 
 5.21000000e-10  5.21000000e-10  9.08000000e-01  8.92000000e-01  1.50653900e+00 -1.87722185e-03 
 5.23000000e-10  5.23000000e-10  9.04000000e-01  8.96000000e-01  1.49767518e+00 -2.23286470e-03 
 5.25000000e-10  5.25000000e-10  9.00000000e-01  9.00000000e-01  1.48783740e+00 -2.60757550e-03 
 5.27000000e-10  5.27000000e-10  8.96000000e-01  9.04000000e-01  1.47703661e+00 -3.00042057e-03 
 5.29000000e-10  5.29000000e-10  8.92000000e-01  9.08000000e-01  1.46528476e+00 -3.41136662e-03 
 5.31000000e-10  5.31000000e-10  8.88000000e-01  9.12000000e-01  1.45260142e+00 -3.84018810e-03 
 5.33000000e-10  5.33000000e-10  8.84000000e-01  9.16000000e-01  1.43900713e+00 -4.28739867e-03 
 5.35000000e-10  5.35000000e-10  8.80000000e-01  9.20000000e-01  1.42452907e+00 -4.75326984e-03 
 5.37000000e-10  5.37000000e-10  8.76000000e-01  9.24000000e-01  1.40919509e+00 -5.23863839e-03 
 5.39000000e-10  5.39000000e-10  8.72000000e-01  9.28000000e-01  1.39303848e+00 -5.74399509e-03 
 5.41000000e-10  5.41000000e-10  8.68000000e-01  9.32000000e-01  1.37609255e+00 -6.27014912e-03 
 5.43000000e-10  5.43000000e-10  8.64000000e-01  9.36000000e-01  1.35839469e+00 -6.81733687e-03 
 5.45000000e-10  5.45000000e-10  8.60000000e-01  9.40000000e-01  1.33998143e+00 -7.38570392e-03 
 5.47000000e-10  5.47000000e-10  8.56000000e-01  9.44000000e-01  1.32089180e+00 -7.97435702e-03 
 5.49000000e-10  5.49000000e-10  8.52000000e-01  9.48000000e-01  1.30116302e+00 -8.58158533e-03 
 5.50000000e-10  5.50000000e-10  8.50000000e-01  9.50000000e-01  1.29107035e+00 -8.89127446e-03 
 5.50200000e-10  5.50200000e-10  8.50000000e-01  9.50000000e-01  1.28897236e+00 -8.96012659e-03 
 5.50600000e-10  5.50600000e-10  8.50000000e-01  9.50000000e-01  1.28479276e+00 -9.09490869e-03 
 5.51400000e-10  5.51400000e-10  8.50000000e-01  9.50000000e-01  1.27648377e+00 -9.35188847e-03 
 5.53000000e-10  5.53000000e-10  8.50000000e-01  9.50000000e-01  1.26001155e+00 -9.82412393e-03 
 5.55000000e-10  5.55000000e-10  8.50000000e-01  9.50000000e-01  1.23961727e+00 -1.03461701e-02 
 5.57000000e-10  5.57000000e-10  8.50000000e-01  9.50000000e-01  1.21937460e+00 -1.07982621e-02 
 5.59000000e-10  5.59000000e-10  8.50000000e-01  9.50000000e-01  1.19925867e+00 -1.11763623e-02 
 5.61000000e-10  5.61000000e-10  8.50000000e-01  9.50000000e-01  1.17926615e+00 -1.14697190e-02 
 5.63000000e-10  5.63000000e-10  8.50000000e-01  9.50000000e-01  1.15940676e+00 -1.16622022e-02 
 5.65000000e-10  5.65000000e-10  8.50000000e-01  9.50000000e-01  1.13969119e+00 -1.17348557e-02 
 5.67000000e-10  5.67000000e-10  8.50000000e-01  9.50000000e-01  1.12013334e+00 -1.16659595e-02 
 5.69000000e-10  5.69000000e-10  8.50000000e-01  9.50000000e-01  1.10074424e+00 -1.14327379e-02 
 5.71000000e-10  5.71000000e-10  8.50000000e-01  9.50000000e-01  1.08153617e+00 -1.10110389e-02 
 5.73000000e-10  5.73000000e-10  8.50000000e-01  9.50000000e-01  1.06251829e+00 -1.03764847e-02 
 5.75000000e-10  5.75000000e-10  8.50000000e-01  9.50000000e-01  1.04370073e+00 -9.50383193e-03 
 5.77000000e-10  5.77000000e-10  8.50000000e-01  9.50000000e-01  1.02509086e+00 -8.36762596e-03 
 5.79000000e-10  5.79000000e-10  8.50000000e-01  9.50000000e-01  1.00669695e+00 -6.94131262e-03 
 5.81000000e-10  5.81000000e-10  8.50000000e-01  9.50000000e-01  9.88524914e-01 -5.19751443e-03 
 5.83000000e-10  5.83000000e-10  8.50000000e-01  9.50000000e-01  9.70581406e-01 -3.10700024e-03 
 5.85000000e-10  5.85000000e-10  8.50000000e-01  9.50000000e-01  9.52870932e-01 -6.38709556e-04 
 5.87000000e-10  5.87000000e-10  8.50000000e-01  9.50000000e-01  9.35458296e-01  2.16677543e-03 
 5.89000000e-10  5.89000000e-10  8.50000000e-01  9.50000000e-01  9.18312670e-01  5.38369057e-03 
 5.91000000e-10  5.91000000e-10  8.50000000e-01  9.50000000e-01  9.01431523e-01  9.07663697e-03 
 5.93000000e-10  5.93000000e-10  8.50000000e-01  9.50000000e-01  8.84811284e-01  1.32819771e-02 
 5.95000000e-10  5.95000000e-10  8.50000000e-01  9.50000000e-01  8.68461371e-01  1.80466451e-02 
 5.97000000e-10  5.97000000e-10  8.50000000e-01  9.50000000e-01  8.52374983e-01  2.34135606e-02 
 5.99000000e-10  5.99000000e-10  8.50000000e-01  9.50000000e-01  8.36555962e-01  2.94352825e-02 
 6.01000000e-10  6.01000000e-10  8.50000000e-01  9.50000000e-01  8.20990886e-01  3.61607285e-02 
 6.03000000e-10  6.03000000e-10  8.50000000e-01  9.50000000e-01  8.05674027e-01  4.36469005e-02 
 6.05000000e-10  6.05000000e-10  8.50000000e-01  9.50000000e-01  7.90581398e-01  5.19461145e-02 
 6.07000000e-10  6.07000000e-10  8.50000000e-01  9.50000000e-01  7.75696620e-01  6.11140587e-02 
 6.09000000e-10  6.09000000e-10  8.50000000e-01  9.50000000e-01  7.60991503e-01  7.11938860e-02 
 6.11000000e-10  6.11000000e-10  8.50000000e-01  9.50000000e-01  7.46458290e-01  8.22174510e-02 
 6.13000000e-10  6.13000000e-10  8.50000000e-01  9.50000000e-01  7.32094513e-01  9.41897084e-02 
 6.15000000e-10  6.15000000e-10  8.50000000e-01  9.50000000e-01  7.17925683e-01  1.07098093e-01 
 6.17000000e-10  6.17000000e-10  8.50000000e-01  9.50000000e-01  7.03973805e-01  1.20913208e-01 
 6.19000000e-10  6.19000000e-10  8.50000000e-01  9.50000000e-01  6.90270108e-01  1.35605089e-01 
 6.21000000e-10  6.21000000e-10  8.50000000e-01  9.50000000e-01  6.76828791e-01  1.51141546e-01 
 6.23000000e-10  6.23000000e-10  8.50000000e-01  9.50000000e-01  6.63668524e-01  1.67495877e-01 
 6.25000000e-10  6.25000000e-10  8.50000000e-01  9.50000000e-01  6.50792848e-01  1.84640642e-01 
 6.27000000e-10  6.27000000e-10  8.50000000e-01  9.50000000e-01  6.38212464e-01  2.02552481e-01 
 6.29000000e-10  6.29000000e-10  8.50000000e-01  9.50000000e-01  6.25925949e-01  2.21206212e-01 
 6.31000000e-10  6.31000000e-10  8.50000000e-01  9.50000000e-01  6.13940441e-01  2.40579267e-01 
 6.33000000e-10  6.33000000e-10  8.50000000e-01  9.50000000e-01  6.02252413e-01  2.60646712e-01 
 6.35000000e-10  6.35000000e-10  8.50000000e-01  9.50000000e-01  5.90867188e-01  2.81385438e-01 
 6.37000000e-10  6.37000000e-10  8.50000000e-01  9.50000000e-01  5.79780143e-01  3.02769897e-01 
 6.39000000e-10  6.39000000e-10  8.50000000e-01  9.50000000e-01  5.68995360e-01  3.24775970e-01 
 6.41000000e-10  6.41000000e-10  8.50000000e-01  9.50000000e-01  5.58507430e-01  3.47377251e-01 
 6.43000000e-10  6.43000000e-10  8.50000000e-01  9.50000000e-01  5.48319355e-01  3.70548580e-01 
 6.45000000e-10  6.45000000e-10  8.50000000e-01  9.50000000e-01  5.38424993e-01  3.94262766e-01 
 6.47000000e-10  6.47000000e-10  8.50000000e-01  9.50000000e-01  5.28826256e-01  4.18493805e-01 
 6.49000000e-10  6.49000000e-10  8.50000000e-01  9.50000000e-01  5.19516205e-01  4.43213967e-01 
 6.51000000e-10  6.51000000e-10  8.50000000e-01  9.50000000e-01  5.10495597e-01  4.68396722e-01 
 6.53000000e-10  6.53000000e-10  8.50000000e-01  9.50000000e-01  5.01756650e-01  4.94014126e-01 
 6.55000000e-10  6.55000000e-10  8.50000000e-01  9.50000000e-01  4.93298998e-01  5.20039452e-01 
 6.57000000e-10  6.57000000e-10  8.50000000e-01  9.50000000e-01  4.85114150e-01  5.46444818e-01 
 6.59000000e-10  6.59000000e-10  8.50000000e-01  9.50000000e-01  4.77200871e-01  5.73203542e-01 
 6.61000000e-10  6.61000000e-10  8.50000000e-01  9.50000000e-01  4.69550276e-01  6.00287980e-01 
 6.63000000e-10  6.63000000e-10  8.50000000e-01  9.50000000e-01  4.62160578e-01  6.27671645e-01 
 6.65000000e-10  6.65000000e-10  8.50000000e-01  9.50000000e-01  4.55022753e-01  6.55327248e-01 
 6.67000000e-10  6.67000000e-10  8.50000000e-01  9.50000000e-01  4.48134656e-01  6.83228620e-01 
 6.69000000e-10  6.69000000e-10  8.50000000e-01  9.50000000e-01  4.41487239e-01  7.11348924e-01 
 6.71000000e-10  6.71000000e-10  8.50000000e-01  9.50000000e-01  4.35078082e-01  7.39662399e-01 
 6.73000000e-10  6.73000000e-10  8.50000000e-01  9.50000000e-01  4.28898173e-01  7.68142716e-01 
 6.75000000e-10  6.75000000e-10  8.50000000e-01  9.50000000e-01  4.22944872e-01  7.96764550e-01 
 6.77000000e-10  6.77000000e-10  8.50000000e-01  9.50000000e-01  4.17209254e-01  8.25502063e-01 
 6.79000000e-10  6.79000000e-10  8.50000000e-01  9.50000000e-01  4.11688530e-01  8.54330306e-01 
 6.81000000e-10  6.81000000e-10  8.50000000e-01  9.50000000e-01  4.06373925e-01  8.83223809e-01 
 6.83000000e-10  6.83000000e-10  8.50000000e-01  9.50000000e-01  4.01262589e-01  9.12157824e-01 
 6.85000000e-10  6.85000000e-10  8.50000000e-01  9.50000000e-01  3.96345982e-01  9.41106990e-01 
 6.87000000e-10  6.87000000e-10  8.50000000e-01  9.50000000e-01  3.91621305e-01  9.70046417e-01 
 6.89000000e-10  6.89000000e-10  8.50000000e-01  9.50000000e-01  3.87080377e-01  9.98950387e-01 
 6.91000000e-10  6.91000000e-10  8.50000000e-01  9.50000000e-01  3.82720609e-01  1.02779327e+00 
 6.93000000e-10  6.93000000e-10  8.50000000e-01  9.50000000e-01  3.78534371e-01  1.05654819e+00 
 6.95000000e-10  6.95000000e-10  8.50000000e-01  9.50000000e-01  3.74519544e-01  1.08518774e+00 
 6.97000000e-10  6.97000000e-10  8.50000000e-01  9.50000000e-01  3.70669385e-01  1.11368256e+00 
 6.99000000e-10  6.99000000e-10  8.50000000e-01  9.50000000e-01  3.66982711e-01  1.14200166e+00 
 7.01000000e-10  7.01000000e-10  8.50000000e-01  9.50000000e-01  3.63454296e-01  1.17011077e+00 
 7.03000000e-10  7.03000000e-10  8.50000000e-01  9.50000000e-01  3.60084771e-01  1.19797222e+00 
 7.05000000e-10  7.05000000e-10  8.50000000e-01  9.50000000e-01  3.56871615e-01  1.22554279e+00 
 7.07000000e-10  7.07000000e-10  8.50000000e-01  9.50000000e-01  3.53818875e-01  1.25277312e+00 
 7.09000000e-10  7.09000000e-10  8.50000000e-01  9.50000000e-01  3.50928786e-01  1.27960560e+00 
 7.11000000e-10  7.11000000e-10  8.50000000e-01  9.50000000e-01  3.48211241e-01  1.30597440e+00 
 7.13000000e-10  7.13000000e-10  8.50000000e-01  9.50000000e-01  3.45675632e-01  1.33180543e+00 
 7.15000000e-10  7.15000000e-10  8.50000000e-01  9.50000000e-01  3.43339079e-01  1.35701939e+00 
 7.17000000e-10  7.17000000e-10  8.50000000e-01  9.50000000e-01  3.41216713e-01  1.38153516e+00 
 7.19000000e-10  7.19000000e-10  8.50000000e-01  9.50000000e-01  3.39326537e-01  1.40527577e+00 
 7.21000000e-10  7.21000000e-10  8.50000000e-01  9.50000000e-01  3.37677061e-01  1.42817334e+00 
 7.23000000e-10  7.23000000e-10  8.50000000e-01  9.50000000e-01  3.36270608e-01  1.45017457e+00 
 7.25000000e-10  7.25000000e-10  8.50000000e-01  9.50000000e-01  3.35093541e-01  1.47124272e+00 
 7.27000000e-10  7.27000000e-10  8.50000000e-01  9.50000000e-01  3.34124308e-01  1.49135831e+00 
 7.29000000e-10  7.29000000e-10  8.50000000e-01  9.50000000e-01  3.33329580e-01  1.51051635e+00 
 7.31000000e-10  7.31000000e-10  8.50000000e-01  9.50000000e-01  3.32675312e-01  1.52872380e+00 
 7.33000000e-10  7.33000000e-10  8.50000000e-01  9.50000000e-01  3.32123747e-01  1.54599587e+00 
 7.35000000e-10  7.35000000e-10  8.50000000e-01  9.50000000e-01  3.31642848e-01  1.56235384e+00 
 7.37000000e-10  7.37000000e-10  8.50000000e-01  9.50000000e-01  3.31200677e-01  1.57782314e+00 
 7.39000000e-10  7.39000000e-10  8.50000000e-01  9.50000000e-01  3.30773028e-01  1.59243209e+00 
 7.41000000e-10  7.41000000e-10  8.50000000e-01  9.50000000e-01  3.30337212e-01  1.60621053e+00 
 7.43000000e-10  7.43000000e-10  8.50000000e-01  9.50000000e-01  3.29877502e-01  1.61918996e+00 
 7.45000000e-10  7.45000000e-10  8.50000000e-01  9.50000000e-01  3.29379475e-01  1.63140216e+00 
 7.47000000e-10  7.47000000e-10  8.50000000e-01  9.50000000e-01  3.28834654e-01  1.64287970e+00 
 7.49000000e-10  7.49000000e-10  8.50000000e-01  9.50000000e-01  3.28234729e-01  1.65365506e+00 
 7.51000000e-10  7.51000000e-10  8.50000000e-01  9.50000000e-01  3.27576486e-01  1.66376087e+00 
 7.53000000e-10  7.53000000e-10  8.50000000e-01  9.50000000e-01  3.26856159e-01  1.67322930e+00 
 7.55000000e-10  7.55000000e-10  8.50000000e-01  9.50000000e-01  3.26074212e-01  1.68209225e+00 
 7.57000000e-10  7.57000000e-10  8.50000000e-01  9.50000000e-01  3.25230005e-01  1.69038089e+00 
 7.59000000e-10  7.59000000e-10  8.50000000e-01  9.50000000e-01  3.24326445e-01  1.69812583e+00 
 7.61000000e-10  7.61000000e-10  8.50000000e-01  9.50000000e-01  3.23364937e-01  1.70535673e+00 
 7.63000000e-10  7.63000000e-10  8.50000000e-01  9.50000000e-01  3.22349904e-01  1.71210253e+00 
 7.65000000e-10  7.65000000e-10  8.50000000e-01  9.50000000e-01  3.21283999e-01  1.71839104e+00 
 7.67000000e-10  7.67000000e-10  8.50000000e-01  9.50000000e-01  3.20172487e-01  1.72424923e+00 
 7.69000000e-10  7.69000000e-10  8.50000000e-01  9.50000000e-01  3.19018690e-01  1.72970287e+00 
 7.71000000e-10  7.71000000e-10  8.50000000e-01  9.50000000e-01  3.17828231e-01  1.73477679e+00 
 7.73000000e-10  7.73000000e-10  8.50000000e-01  9.50000000e-01  3.16604693e-01  1.73949460e+00 
 7.75000000e-10  7.75000000e-10  8.50000000e-01  9.50000000e-01  3.15353723e-01  1.74387895e+00 
 7.77000000e-10  7.77000000e-10  8.50000000e-01  9.50000000e-01  3.14078879e-01  1.74795124e+00 
 7.79000000e-10  7.79000000e-10  8.50000000e-01  9.50000000e-01  3.12785604e-01  1.75173195e+00 
 7.81000000e-10  7.81000000e-10  8.50000000e-01  9.50000000e-01  3.11477246e-01  1.75524033e+00 
 7.83000000e-10  7.83000000e-10  8.50000000e-01  9.50000000e-01  3.10158898e-01  1.75849473e+00 
 7.85000000e-10  7.85000000e-10  8.50000000e-01  9.50000000e-01  3.08833577e-01  1.76151235e+00 
 7.87000000e-10  7.87000000e-10  8.50000000e-01  9.50000000e-01  3.07505944e-01  1.76430951e+00 
 7.89000000e-10  7.89000000e-10  8.50000000e-01  9.50000000e-01  3.06178619e-01  1.76690147e+00 
 7.91000000e-10  7.91000000e-10  8.50000000e-01  9.50000000e-01  3.04855782e-01  1.76930267e+00 
 7.93000000e-10  7.93000000e-10  8.50000000e-01  9.50000000e-01  3.03539630e-01  1.77152657e+00 
 7.95000000e-10  7.95000000e-10  8.50000000e-01  9.50000000e-01  3.02233853e-01  1.77358585e+00 
 7.97000000e-10  7.97000000e-10  8.50000000e-01  9.50000000e-01  3.00940219e-01  1.77549233e+00 
 7.99000000e-10  7.99000000e-10  8.50000000e-01  9.50000000e-01  2.99661936e-01  1.77725712e+00 
 8.01000000e-10  8.01000000e-10  8.50000000e-01  9.50000000e-01  2.98400357e-01  1.77889052e+00 
 8.03000000e-10  8.03000000e-10  8.50000000e-01  9.50000000e-01  2.97158232e-01  1.78040221e+00 
 8.05000000e-10  8.05000000e-10  8.50000000e-01  9.50000000e-01  2.95936526e-01  1.78180116e+00 
 8.07000000e-10  8.07000000e-10  8.50000000e-01  9.50000000e-01  2.94737561e-01  1.78309576e+00 
 8.09000000e-10  8.09000000e-10  8.50000000e-01  9.50000000e-01  2.93561948e-01  1.78429378e+00 
 8.11000000e-10  8.11000000e-10  8.50000000e-01  9.50000000e-01  2.92411619e-01  1.78540248e+00 
 8.13000000e-10  8.13000000e-10  8.50000000e-01  9.50000000e-01  2.91286866e-01  1.78642856e+00 
 8.15000000e-10  8.15000000e-10  8.50000000e-01  9.50000000e-01  2.90189271e-01  1.78737829e+00 
 8.17000000e-10  8.17000000e-10  8.50000000e-01  9.50000000e-01  2.89118843e-01  1.78825742e+00 
 8.19000000e-10  8.19000000e-10  8.50000000e-01  9.50000000e-01  2.88076854e-01  1.78907135e+00 
 8.21000000e-10  8.21000000e-10  8.50000000e-01  9.50000000e-01  2.87063070e-01  1.78982503e+00 
 8.23000000e-10  8.23000000e-10  8.50000000e-01  9.50000000e-01  2.86078490e-01  1.79052306e+00 
 8.25000000e-10  8.25000000e-10  8.50000000e-01  9.50000000e-01  2.85122671e-01  1.79116969e+00 
 8.27000000e-10  8.27000000e-10  8.50000000e-01  9.50000000e-01  2.84196378e-01  1.79176887e+00 
 8.29000000e-10  8.29000000e-10  8.50000000e-01  9.50000000e-01  2.83298992e-01  1.79232422e+00 
 8.31000000e-10  8.31000000e-10  8.50000000e-01  9.50000000e-01  2.82431075e-01  1.79283911e+00 
 8.33000000e-10  8.33000000e-10  8.50000000e-01  9.50000000e-01  2.81591867e-01  1.79331664e+00 
 8.35000000e-10  8.35000000e-10  8.50000000e-01  9.50000000e-01  2.80781758e-01  1.79375968e+00 
 8.37000000e-10  8.37000000e-10  8.50000000e-01  9.50000000e-01  2.79999872e-01  1.79417085e+00 
 8.39000000e-10  8.39000000e-10  8.50000000e-01  9.50000000e-01  2.79246458e-01  1.79455262e+00 
 8.41000000e-10  8.41000000e-10  8.50000000e-01  9.50000000e-01  2.78520547e-01  1.79490721e+00 
 8.43000000e-10  8.43000000e-10  8.50000000e-01  9.50000000e-01  2.77822273e-01  1.79523672e+00 
 8.45000000e-10  8.45000000e-10  8.50000000e-01  9.50000000e-01  2.77150597e-01  1.79554303e+00 
 8.47000000e-10  8.47000000e-10  8.50000000e-01  9.50000000e-01  2.76505559e-01  1.79582793e+00 
 8.49000000e-10  8.49000000e-10  8.50000000e-01  9.50000000e-01  2.75886072e-01  1.79609302e+00 
 8.51000000e-10  8.51000000e-10  8.50000000e-01  9.50000000e-01  2.75292099e-01  1.79633982e+00 
 8.53000000e-10  8.53000000e-10  8.50000000e-01  9.50000000e-01  2.74722523e-01  1.79656968e+00 
 8.55000000e-10  8.55000000e-10  8.50000000e-01  9.50000000e-01  2.74177249e-01  1.79678389e+00 
 8.57000000e-10  8.57000000e-10  8.50000000e-01  9.50000000e-01  2.73655140e-01  1.79698360e+00 
 8.59000000e-10  8.59000000e-10  8.50000000e-01  9.50000000e-01  2.73156061e-01  1.79716991e+00 
 8.61000000e-10  8.61000000e-10  8.50000000e-01  9.50000000e-01  2.72678870e-01  1.79734379e+00 
 8.63000000e-10  8.63000000e-10  8.50000000e-01  9.50000000e-01  2.72223399e-01  1.79750616e+00 
 8.65000000e-10  8.65000000e-10  8.50000000e-01  9.50000000e-01  2.71788513e-01  1.79765787e+00 
 8.67000000e-10  8.67000000e-10  8.50000000e-01  9.50000000e-01  2.71374024e-01  1.79779968e+00 
 8.69000000e-10  8.69000000e-10  8.50000000e-01  9.50000000e-01  2.70978812e-01  1.79793231e+00 
 8.71000000e-10  8.71000000e-10  8.50000000e-01  9.50000000e-01  2.70602679e-01  1.79805643e+00 
 8.73000000e-10  8.73000000e-10  8.50000000e-01  9.50000000e-01  2.70244524e-01  1.79817264e+00 
 8.75000000e-10  8.75000000e-10  8.50000000e-01  9.50000000e-01  2.69904145e-01  1.79828149e+00 
 8.77000000e-10  8.77000000e-10  8.50000000e-01  9.50000000e-01  2.69580472e-01  1.79838351e+00 
 8.79000000e-10  8.79000000e-10  8.50000000e-01  9.50000000e-01  2.69273303e-01  1.79847916e+00 
 8.81000000e-10  8.81000000e-10  8.50000000e-01  9.50000000e-01  2.68981599e-01  1.79856890e+00 
 8.83000000e-10  8.83000000e-10  8.50000000e-01  9.50000000e-01  2.68705168e-01  1.79865312e+00 
 8.85000000e-10  8.85000000e-10  8.50000000e-01  9.50000000e-01  2.68443004e-01  1.79873220e+00 
 8.87000000e-10  8.87000000e-10  8.50000000e-01  9.50000000e-01  2.68194927e-01  1.79880649e+00 
 8.89000000e-10  8.89000000e-10  8.50000000e-01  9.50000000e-01  2.67959968e-01  1.79887630e+00 
 8.91000000e-10  8.91000000e-10  8.50000000e-01  9.50000000e-01  2.67737963e-01  1.79894193e+00 
 8.93000000e-10  8.93000000e-10  8.50000000e-01  9.50000000e-01  2.67527982e-01  1.79900367e+00 
